"production_family","wk","fecha","fa_pn","pn_componente","wo","quantity","cod_defecto","label","linea","turno","cluster"
"Opus","Week 04","1/22/2020","15078","14147",2047338,6,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 04","1/22/2020","15078","11503",2047338,3,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 04","1/22/2020","15078","30490",2047338,3,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 04","1/22/2020","15078","11781",2047338,3,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 04","1/22/2020","29863","9782",2047311,8,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","29863","7335",2047311,8,"DE1302",1,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","29863","7334",2047311,16,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","29863","9782",2047311,3,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","29863","7335",2047311,3,"DE1302",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","29863","7334",2047311,6,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","28365","52607",2046692,3,"sm3300",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","52607",2046692,8,"SM5207",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","27235",2046692,8,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","21209",2046692,8,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","28092",2046692,16,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","10113",2046692,8,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","52607",2046962,2,"SM5207",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","27235",2046962,2,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","21209",2046962,2,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","28092",2046962,4,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","10113",2046962,2,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","34900",2046962,4,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","28365","23780",2046962,4,"PKG111",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,3,"PKG119",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,2,"PKG124",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","9570",2046961,9,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","9570",2046961,1,"PKG115",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,1,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,4,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","9570",2046961,4,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,4,"PKG111",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,8,"PKG119",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,2,"PKG124",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","9570",2046961,14,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","23780",2046961,4,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","9570",2046961,4,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","12573",2046961,6,"SM3602",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","28365","27235",2046961,4,"SM4034",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,21,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","62057","36637",2047031,19,"SM710",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","62057","36637",2047031,2,"SM701",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","62057","10326",2047031,84,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","62057","11294",2047031,84,"",0,"Line 4","T 2",1
"Opus","Week 04","1/22/2020","62057","22746",2047031,1,"SM200",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,2,"SM205",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,4,"SM210",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,10,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","36637",2047031,9,"SM701",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","36637",2047031,8,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","10326",2047031,8,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11294",2047031,1,"SM301",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11294",2047031,28,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","4935",2047031,7,"SM4904",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","24907",2047031,1,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","24907",2047031,7,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11300",2047031,8,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","37067",2047031,8,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,4,"SM3906",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","22746",2047031,4,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","36637",2047031,8,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","10326",2047031,32,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11294",2047031,32,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11301",2047031,2,"SM4034",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","11301",2047031,6,"",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","62057","4935",2047031,1,"SM1410",0,"Line 4","T 1",2
"Opus","Week 04","1/22/2020","29375","23780",2047019,7,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,4,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,3,"PKG113",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","23780",2047019,5,"PKG119",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,5,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9494",2047019,1,"DW2903",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","10113",2047019,1,"DW2409",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","1840",2047022,1,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","14072",2047022,2,"dw1113",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","14072",2047022,6,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","14147",2047022,33,"dw4304",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","3596",2047022,1,"dw3903",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","3596",2047022,19,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","36399",2047022,9,"DW1201",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","36399",2047022,4,"DW1202",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","36399",2047022,4,"DW1206",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","36399",2047022,3,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","14147",2047022,20,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","34879",2047022,14,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","3596",2047022,16,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","36399",2047022,16,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","14147",2047022,16,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","34879",2047022,16,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","1840",2047022,1,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","14072",2047022,5,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","36398","3596",2047022,2,"DW4023",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","36399",2047022,2,"DW4023",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","14147",2047022,2,"DW4023",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","36398","34879",2047022,2,"DW4023",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","21380","7493",2047012,2,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","21380","8975",2047012,2,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","21380","5404",2047012,2,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","21380","9024",2047012,2,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","23780",2047019,15,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,4,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,11,"PKG113",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","23780",2047019,11,"PKG119",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","23780",2047019,2,"PKG124",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","29375","9570",2047019,13,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","21380","5404",2047012,2,"DW506",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","5404",2047012,13,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","7493",2047012,2,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","7493",2047012,13,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","8975",2047012,2,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","8975",2047012,14,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","9024",2047012,2,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","21380","9024",2047012,13,"DW4016",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 04","1/22/2020","11788","9043",2046988,3,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","11788","7493",2046988,3,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","11788","9025",2046988,3,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","11788","5404",2046988,3,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 04","1/22/2020","111005","10326",2049316,76,"SM400",1,"Line 2 (STV)","T 1",2
"Opus","Week 04","1/22/2020","99000","92950",2049299,3,"DW5661",0,"Line 3 (Pilot)","T 1",2
"Opus","Week 04","1/22/2020","87010","9570",2047328,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","11279",2047328,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","9570",2047328,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","11279",2047328,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","11378",2047328,2,"de2903",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","83761",2047328,3,"de2912",0,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","25883",2047329,25,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","25883",2047329,3,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","35422",2047329,6,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","35171",2047329,3,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","10070",2047329,3,"DE200",1,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","14147",2047329,3,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","12805",2047329,3,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","31975",2047329,3,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","32194",2047328,8,"DE4016",1,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","12573",2047328,8,"DE4016",1,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","9570",2047328,1,"PKG103",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","9570",2047328,1,"PKG105",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","9570",2047328,3,"PKG115",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","9570",2047328,24,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,1,"PKG107",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,1,"PKG110",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,1,"PKG111",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,3,"PKG119",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,18,"PKG124",1,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","11279",2047328,5,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 04","1/22/2020","87010","9570",2047328,2,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","87010","11279",2047328,2,"PKG119",1,"Line 6 (Evac)","T 2",1
"Opus","Week 04","1/22/2020","86000","86007",2048881,10,"DW5661",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86007",2048881,2,"DW4023",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86007",2048881,1,"DW5661",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","63374",2048881,2,"DW3712",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","65121",2048881,2,"PKG119",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","64102",2048881,2,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","64102",2048881,1,"PKG116",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","65121",2048881,1,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","64102",2048881,8,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","65121",2048881,8,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86001",2046886,24,"DW5553",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86001",2046886,5,"DW5552",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,1,"DW400",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,5,"DW400",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","42071",2046885,18,"DW1114",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,3,"DW5571",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,10,"DW5636",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,3,"DW5572",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,2,"DW5570",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,2,"DW5571",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,1,"DW5636",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,2,"DW5572",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,2,"DW5573",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82881",2046885,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046885,2,"DW5622",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046885,1,"DW701",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","42071",2046885,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","37572",2046885,1,"DW5624",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","84101",2046885,1,"DW5633",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","84101",2046885,4,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046885,2,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","37572",2046885,4,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046885,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046885,20,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046885,25,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","65121",2046881,9,"PKG119",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","65121",2046881,22,"PKG124",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","64102",2046881,31,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","64102",2046881,11,"PKG115",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","65121",2046881,11,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","64102",2046881,8,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","65121",2046881,8,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,6,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046884,1,"dw5620",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046884,5,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","84101",2046884,1,"dw5649",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","37572",2046884,3,"dw5633",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","84101",2046884,2,"dw5633",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","84101",2046884,4,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","42071",2046884,28,"DW4016",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","37572",2046884,2,"DW4016",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82881",2046884,6,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046884,1,"DW5622",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046884,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046884,6,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046884,6,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","42071",2046884,6,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82881",2046884,1,"DW200",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82881",2046884,1,"DW4023",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046884,15,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,6,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,11,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,3,"DW5571",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,2,"DW5571",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,6,"DW5570",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,2,"DW5573",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046884,11,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82881",2046884,1,"DW200",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82881",2046884,5,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046884,2,"DW5622",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046884,4,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,1,"DW5571",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,5,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","37572",2046884,2,"DW4016",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046884,1,"DW5620",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046884,28,"DW4016",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,3,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046884,1,"DW5571",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,1,"DW5636",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046884,3,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046884,4,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046883,4,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","42071",2046883,15,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","84101",2046883,15,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","37572",2046883,1,"DW5625",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","84101",2046883,8,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,4,"DW400",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,1,"DW5635",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,12,"DW5571",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,5,"DW5636",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,5,"DW5572",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,2,"DW5573",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046883,1,"DW5635",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046883,1,"DW5571",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046883,2,"DW5636",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,4,"DW5570",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046883,1,"DW701",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,5,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046883,30,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046883,33,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82881",2046883,8,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046883,1,"DW5622",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,1,"DW5571",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046883,1,"DW5573",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046883,2,"DW701",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82881",2046883,15,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046883,4,"DW5622",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046883,11,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82884",2046883,15,"",0,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","86003",2046883,11,"DW4016",1,"Linea9","T 1",2
"Opus","Week 04","1/22/2020","86000","82882",2046883,1,"DW5636",1,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82882",2046883,6,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","82884",2046883,8,"",0,"Linea9","T 2",1
"Opus","Week 04","1/22/2020","86000","86003",2046883,8,"",0,"Linea9","T 2",1
